Year,Partner Region,Trade Flow,Type of Ownership,NACE Rev 2 Activity,VALUE
2022,EU27 countries (from 2020),Imports,Domestically controlled,"Electricity, gas, steam and air conditioning supply (D)",
2022,EU27 countries (from 2020),Imports,Domestically controlled,"Water supply; sewerage, waste management and remediation activities (E)",31491.374
2022,EU27 countries (from 2020),Imports,Domestically controlled,Construction (F),407242.215
2022,EU27 countries (from 2020),Imports,Domestically controlled,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),7991085.211
2022,EU27 countries (from 2020),Imports,Domestically controlled,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),924509.398
2022,EU27 countries (from 2020),Imports,Domestically controlled,"Wholesale trade, except of motor vehicles and motorcycles (G46)",5758748.633
2022,EU27 countries (from 2020),Imports,Domestically controlled,"Retail trade, except of motor vehicles and motorcycles (G47)",1307827.18
2022,EU27 countries (from 2020),Imports,Domestically controlled,Transportation and storage (H),156001.574
2022,EU27 countries (from 2020),Imports,Domestically controlled,"Accommodation and Food and Other Services (I, OTU)",322099.641
2022,EU27 countries (from 2020),Imports,Domestically controlled,Information and communication (J),321070.982
2022,EU27 countries (from 2020),Imports,Domestically controlled,Financial and insurance activities (K),405895.666
2022,EU27 countries (from 2020),Imports,Domestically controlled,Real estate activities (L),10835.143
2022,EU27 countries (from 2020),Imports,Domestically controlled,"Professional, scientific and technical activities (M)",384759.588
2022,EU27 countries (from 2020),Imports,Domestically controlled,Administrative and support service activities (N),253298.774
2022,EU27 countries (from 2020),Imports,Domestically controlled,Unknown,0.0
2022,EU27 countries (from 2020),Imports,Domestically controlled,Total Trade in Goods,13769080.96
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, forestry and fishing (A)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Mining and quarrying (B),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Industry (B - E),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Manufacturing (C),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Food products (C10),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Beverages (C11),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Tobacco products (C12),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Textiles (C13),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Wearing apparel (C14),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Leather and related products (C15),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Wood and wood products, except furniture (C16)",0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Paper and paper products (C17),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Printing and reproduction of recorded media (C18),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Coke and refined petroleum products (C19),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Chemicals and chemical products (C20),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Basic pharmaceutical products and preparations (C21),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Rubber and plastic products (C22),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Other non-metallic mineral products (C23),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Basic metals (C24),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Fabricated metal products, except machinery and equipment (C25)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Computer, electronic and optical products (C26)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Electrical equipment (C27),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Machinery and equipment n.e.c. (C28),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Motor vehicles, trailers and semi-trailers (C29)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Other transport equipment (C30),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Furniture (C31),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Other manufacturing (C32),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Repair and installation of machinery and equipment (C33),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Electricity, gas, steam and air conditioning supply (D)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Water supply; sewerage, waste management and remediation activities (E)",0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Construction (F),3179.41
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Wholesale trade, except of motor vehicles and motorcycles (G46)",197660.599
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Retail trade, except of motor vehicles and motorcycles (G47)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Transportation and storage (H),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Accommodation and Food and Other Services (I, OTU)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Information and communication (J),2408.024
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Financial and insurance activities (K),260217.413
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Real estate activities (L),0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,"Professional, scientific and technical activities (M)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Administrative and support service activities (N),2906.574
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Unknown,0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled with own affiliates abroad,Total Trade in Goods,795861.897
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, forestry and fishing (A)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Mining and quarrying (B),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Industry (B - E),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Manufacturing (C),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Food products (C10),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Beverages (C11),67271.936
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Tobacco products (C12),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Textiles (C13),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Wearing apparel (C14),19279.093
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Leather and related products (C15),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Wood and wood products, except furniture (C16)",109748.768
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Paper and paper products (C17),78913.165
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Printing and reproduction of recorded media (C18),27746.769
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Coke and refined petroleum products (C19),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Chemicals and chemical products (C20),286740.861
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Basic pharmaceutical products and preparations (C21),76233.746
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Rubber and plastic products (C22),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Other non-metallic mineral products (C23),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Basic metals (C24),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Fabricated metal products, except machinery and equipment (C25)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Computer, electronic and optical products (C26)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Electrical equipment (C27),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Machinery and equipment n.e.c. (C28),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Motor vehicles, trailers and semi-trailers (C29)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Other transport equipment (C30),6575.51
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Furniture (C31),33686.094
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Other manufacturing (C32),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Repair and installation of machinery and equipment (C33),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Electricity, gas, steam and air conditioning supply (D)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Water supply; sewerage, waste management and remediation activities (E)",31491.374
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Construction (F),404062.805
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Wholesale trade, except of motor vehicles and motorcycles (G46)",5561088.034
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Retail trade, except of motor vehicles and motorcycles (G47)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Transportation and storage (H),
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Accommodation and Food and Other Services (I, OTU)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Information and communication (J),318662.958
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Financial and insurance activities (K),145678.253
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Real estate activities (L),10835.143
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,"Professional, scientific and technical activities (M)",
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Administrative and support service activities (N),250392.2
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Unknown,0.0
2022,EU27 countries (from 2020),Imports,Of which - Domestically controlled without own affiliates abroad,Total Trade in Goods,12973219.063
2022,EU27 countries (from 2020),Imports,Foreign controlled,"Agriculture, forestry and fishing (A)",
2022,EU27 countries (from 2020),Imports,Foreign controlled,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",12598526.888
2022,EU27 countries (from 2020),Imports,Foreign controlled,Mining and quarrying (B),
2022,EU27 countries (from 2020),Imports,Foreign controlled,Industry (B - E),11666065.921
2022,EU27 countries (from 2020),Imports,Foreign controlled,Manufacturing (C),11344720.732
2022,EU27 countries (from 2020),Imports,Foreign controlled,Food products (C10),715432.035
2022,EU27 countries (from 2020),Imports,Foreign controlled,Beverages (C11),131908.028
2022,EU27 countries (from 2020),Imports,Foreign controlled,Tobacco products (C12),0.0
2022,EU27 countries (from 2020),Imports,Foreign controlled,Textiles (C13),21254.801
2022,EU27 countries (from 2020),Imports,Foreign controlled,Wearing apparel (C14),
2022,EU27 countries (from 2020),Imports,Foreign controlled,Leather and related products (C15),0.0
2022,EU27 countries (from 2020),Imports,Foreign controlled,"Wood and wood products, except furniture (C16)",3067.723
2022,EU27 countries (from 2020),Imports,Foreign controlled,Paper and paper products (C17),61564.447
2022,EU27 countries (from 2020),Imports,Foreign controlled,Printing and reproduction of recorded media (C18),
2022,EU27 countries (from 2020),Imports,Foreign controlled,Coke and refined petroleum products (C19),
2022,EU27 countries (from 2020),Imports,Foreign controlled,Chemicals and chemical products (C20),
2022,EU27 countries (from 2020),Imports,Foreign controlled,Basic pharmaceutical products and preparations (C21),5824247.44
2022,EU27 countries (from 2020),Imports,Foreign controlled,Rubber and plastic products (C22),214573.34
2022,EU27 countries (from 2020),Imports,Foreign controlled,Other non-metallic mineral products (C23),96777.58
2022,EU27 countries (from 2020),Imports,Foreign controlled,Basic metals (C24),36963.495
2022,EU27 countries (from 2020),Imports,Foreign controlled,"Fabricated metal products, except machinery and equipment (C25)",121935.732
2022,EU27 countries (from 2020),Imports,Foreign controlled,"Computer, electronic and optical products (C26)",496794.5
2022,EU27 countries (from 2020),Imports,Foreign controlled,Electrical equipment (C27),117014.062
2022,EU27 countries (from 2020),Imports,Foreign controlled,Machinery and equipment n.e.c. (C28),329592.753
2022,EU27 countries (from 2020),Imports,Foreign controlled,"Motor vehicles, trailers and semi-trailers (C29)",176798.499
2022,EU27 countries (from 2020),Imports,Foreign controlled,Other transport equipment (C30),
2022,EU27 countries (from 2020),Imports,Foreign controlled,Furniture (C31),25526.211
2022,EU27 countries (from 2020),Imports,Foreign controlled,Other manufacturing (C32),544269.008
2022,EU27 countries (from 2020),Imports,Foreign controlled,Repair and installation of machinery and equipment (C33),28370.169
2022,EU27 countries (from 2020),Imports,Foreign controlled,"Electricity, gas, steam and air conditioning supply (D)",
2022,EU27 countries (from 2020),Imports,Foreign controlled,"Water supply; sewerage, waste management and remediation activities (E)",
2022,EU27 countries (from 2020),Imports,Foreign controlled,Construction (F),
2022,EU27 countries (from 2020),Imports,Foreign controlled,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),10276082.501
2022,EU27 countries (from 2020),Imports,Foreign controlled,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),2211101.208
2022,EU27 countries (from 2020),Imports,Foreign controlled,"Wholesale trade, except of motor vehicles and motorcycles (G46)",6250651.31
2022,EU27 countries (from 2020),Imports,Foreign controlled,"Retail trade, except of motor vehicles and motorcycles (G47)",1814329.983
2022,EU27 countries (from 2020),Imports,Foreign controlled,Transportation and storage (H),125276.835
2022,EU27 countries (from 2020),Imports,Foreign controlled,"Accommodation and Food and Other Services (I, OTU)",81603.439
2022,EU27 countries (from 2020),Imports,Foreign controlled,Information and communication (J),1080895.708
2022,EU27 countries (from 2020),Imports,Foreign controlled,Financial and insurance activities (K),849781.84
2022,EU27 countries (from 2020),Imports,Foreign controlled,Real estate activities (L),
2022,EU27 countries (from 2020),Imports,Foreign controlled,"Professional, scientific and technical activities (M)",330496.642
2022,EU27 countries (from 2020),Imports,Foreign controlled,Administrative and support service activities (N),9937187.571
2022,EU27 countries (from 2020),Imports,Foreign controlled,Unknown,0.0
2022,EU27 countries (from 2020),Imports,Foreign controlled,Total Trade in Goods,34540675.31
2022,EU27 countries (from 2020),Imports,Ownership unknown,"Agriculture, forestry and fishing (A)",0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Mining and quarrying (B),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Industry (B - E),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Manufacturing (C),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Food products (C10),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Beverages (C11),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Tobacco products (C12),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Textiles (C13),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Wearing apparel (C14),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Leather and related products (C15),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,"Wood and wood products, except furniture (C16)",0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Paper and paper products (C17),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Printing and reproduction of recorded media (C18),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Coke and refined petroleum products (C19),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Chemicals and chemical products (C20),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Basic pharmaceutical products and preparations (C21),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Rubber and plastic products (C22),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Other non-metallic mineral products (C23),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Basic metals (C24),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,"Fabricated metal products, except machinery and equipment (C25)",0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,"Computer, electronic and optical products (C26)",0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Electrical equipment (C27),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Machinery and equipment n.e.c. (C28),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,"Motor vehicles, trailers and semi-trailers (C29)",0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Other transport equipment (C30),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Furniture (C31),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Other manufacturing (C32),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Repair and installation of machinery and equipment (C33),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,"Electricity, gas, steam and air conditioning supply (D)",0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,"Water supply; sewerage, waste management and remediation activities (E)",0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Construction (F),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,"Wholesale trade, except of motor vehicles and motorcycles (G46)",0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,"Retail trade, except of motor vehicles and motorcycles (G47)",0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Transportation and storage (H),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,"Accommodation and Food and Other Services (I, OTU)",0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Information and communication (J),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Financial and insurance activities (K),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Real estate activities (L),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,"Professional, scientific and technical activities (M)",0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Administrative and support service activities (N),0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Unknown,0.0
2022,EU27 countries (from 2020),Imports,Ownership unknown,Total Trade in Goods,0.0
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Agriculture, forestry and fishing (A)",
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",14975957.903
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Mining and quarrying (B),
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Industry (B - E),15066630.655
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Manufacturing (C),14492256.354
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Food products (C10),1581584.736
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Beverages (C11),199179.964
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Tobacco products (C12),
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Textiles (C13),38713.742
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Wearing apparel (C14),
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Leather and related products (C15),
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Wood and wood products, except furniture (C16)",112816.491
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Paper and paper products (C17),140477.612
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Printing and reproduction of recorded media (C18),
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Coke and refined petroleum products (C19),
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Chemicals and chemical products (C20),
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Basic pharmaceutical products and preparations (C21),5900481.186
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Rubber and plastic products (C22),398979.684
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Other non-metallic mineral products (C23),225064.426
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Basic metals (C24),155890.561
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Fabricated metal products, except machinery and equipment (C25)",248213.155
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Computer, electronic and optical products (C26)",885441.913
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Electrical equipment (C27),166969.813
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Machinery and equipment n.e.c. (C28),629242.379
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Motor vehicles, trailers and semi-trailers (C29)",238151.361
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Other transport equipment (C30),
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Furniture (C31),59212.305
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Other manufacturing (C32),639480.579
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Repair and installation of machinery and equipment (C33),120054.736
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Electricity, gas, steam and air conditioning supply (D)",
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Water supply; sewerage, waste management and remediation activities (E)",
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Construction (F),
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),18267167.712
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),3135610.606
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Wholesale trade, except of motor vehicles and motorcycles (G46)",12009399.943
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Retail trade, except of motor vehicles and motorcycles (G47)",3122157.163
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Transportation and storage (H),281278.409
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Accommodation and Food and Other Services (I, OTU)",403703.08
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Information and communication (J),1401966.69
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Financial and insurance activities (K),1255677.506
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Real estate activities (L),
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,"Professional, scientific and technical activities (M)",715256.23
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Administrative and support service activities (N),10190486.345
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Unknown,0.0
2022,EU27 countries (from 2020),Imports,Total - All Ownership Types,Total Trade in Goods,48309756.27
2022,EU27 countries (from 2020),Exports,Domestically controlled,"Agriculture, forestry and fishing (A)",85640.615
2022,EU27 countries (from 2020),Exports,Domestically controlled,"Agriculture, Forestry & Fishing, Construction and Services, excluding Retail & Wholesale (A, F, H -U)",1422045.996
2022,EU27 countries (from 2020),Exports,Domestically controlled,Mining and quarrying (B),
2022,EU27 countries (from 2020),Exports,Domestically controlled,Industry (B - E),5353369.418
2022,EU27 countries (from 2020),Exports,Domestically controlled,Manufacturing (C),5258574.253
2022,EU27 countries (from 2020),Exports,Domestically controlled,Food products (C10),1994383.988
2022,EU27 countries (from 2020),Exports,Domestically controlled,Beverages (C11),56467.177
2022,EU27 countries (from 2020),Exports,Domestically controlled,Tobacco products (C12),0.0
2022,EU27 countries (from 2020),Exports,Domestically controlled,Textiles (C13),11571.797
2022,EU27 countries (from 2020),Exports,Domestically controlled,Wearing apparel (C14),
2022,EU27 countries (from 2020),Exports,Domestically controlled,Leather and related products (C15),
2022,EU27 countries (from 2020),Exports,Domestically controlled,"Wood and wood products, except furniture (C16)",
2022,EU27 countries (from 2020),Exports,Domestically controlled,Paper and paper products (C17),
2022,EU27 countries (from 2020),Exports,Domestically controlled,Printing and reproduction of recorded media (C18),2719.036
2022,EU27 countries (from 2020),Exports,Domestically controlled,Coke and refined petroleum products (C19),0.0
2022,EU27 countries (from 2020),Exports,Domestically controlled,Chemicals and chemical products (C20),
2022,EU27 countries (from 2020),Exports,Domestically controlled,Basic pharmaceutical products and preparations (C21),
2022,EU27 countries (from 2020),Exports,Domestically controlled,Rubber and plastic products (C22),79360.935
2022,EU27 countries (from 2020),Exports,Domestically controlled,Other non-metallic mineral products (C23),
2022,EU27 countries (from 2020),Exports,Domestically controlled,Basic metals (C24),
2022,EU27 countries (from 2020),Exports,Domestically controlled,"Fabricated metal products, except machinery and equipment (C25)",75482.276
2022,EU27 countries (from 2020),Exports,Domestically controlled,"Computer, electronic and optical products (C26)",290387.718
2022,EU27 countries (from 2020),Exports,Domestically controlled,Electrical equipment (C27),51871.315
2022,EU27 countries (from 2020),Exports,Domestically controlled,Machinery and equipment n.e.c. (C28),341950.992
2022,EU27 countries (from 2020),Exports,Domestically controlled,"Motor vehicles, trailers and semi-trailers (C29)",46764.558
2022,EU27 countries (from 2020),Exports,Domestically controlled,Other transport equipment (C30),
2022,EU27 countries (from 2020),Exports,Domestically controlled,Furniture (C31),
2022,EU27 countries (from 2020),Exports,Domestically controlled,Other manufacturing (C32),
2022,EU27 countries (from 2020),Exports,Domestically controlled,Repair and installation of machinery and equipment (C33),
2022,EU27 countries (from 2020),Exports,Domestically controlled,"Electricity, gas, steam and air conditioning supply (D)",
2022,EU27 countries (from 2020),Exports,Domestically controlled,"Water supply; sewerage, waste management and remediation activities (E)",
2022,EU27 countries (from 2020),Exports,Domestically controlled,Construction (F),
2022,EU27 countries (from 2020),Exports,Domestically controlled,Wholesale and retail trade; repair of motor vehicles and motorcycles (G),2913334.545
2022,EU27 countries (from 2020),Exports,Domestically controlled,Wholesale and retail trade and repair of motor vehicles and motorcycles (G45),42434.024
